id_familia,bairro,regiao,bolsa_familia,bpc_loas,auxilio_gas,id_jovem,carteira_idoso
FAM11411,Estação,Urbana,Não,Não,Não,Não,Não
FAM11412,São Luís,Urbana,Sim,Não,Sim,Não,Não
FAM11413,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM11414,Costeira,Urbana,Não,Não,Não,Sim,Não
FAM11415,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM11416,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM11417,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM11418,Passaúna,Urbana,Sim,Não,Sim,Não,Sim
FAM11419,Centro,Urbana,Sim,Não,Sim,Sim,Não
FAM11420,Tindiquera,Urbana,Não,Não,Sim,Não,Não
FAM11421,Estação,Urbana,Não,Não,Não,Não,Não
FAM11422,São Luís,Urbana,Sim,Não,Não,Não,Não
FAM11423,Cachoeira,Urbana,Sim,Não,Sim,Sim,Não
FAM11424,Passaúna,Urbana,Não,Não,Não,Não,Não
FAM11425,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11426,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM11427,Chapada,Urbana,Não,Não,Sim,Não,Não
FAM11428,Costeira,Urbana,Não,Não,Sim,Sim,Não
FAM11429,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM11430,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM11431,Costeira,Urbana,Sim,Não,Não,Não,Não
FAM11432,Passaúna,Urbana,Não,Não,Não,Não,Não
FAM11433,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM11434,Boqueirão,Urbana,Sim,Não,Sim,Não,Não
FAM11435,São Luís,Urbana,Não,Não,Não,Não,Não
FAM11436,São Luís,Urbana,Não,Não,Sim,Não,Sim
FAM11437,Zona Rural Norte,Rural,Sim,Não,Não,Sim,Não
FAM11438,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM11439,Zona Rural Sul,Rural,Sim,Não,Sim,Sim,Não
FAM11440,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM11441,Costeira,Urbana,Não,Não,Sim,Sim,Não
FAM11442,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11443,Estação,Urbana,Não,Não,Sim,Sim,Não
FAM11444,Cachoeira,Urbana,Sim,Não,Não,Não,Não
FAM11445,Centro,Urbana,Não,Não,Sim,Não,Não
FAM11446,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11447,Estação,Urbana,Não,Não,Não,Não,Não
FAM11448,Boqueirão,Urbana,Não,Não,Não,Não,Sim
FAM11449,Costeira,Urbana,Sim,Não,Não,Não,Não
FAM11450,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM11451,Passaúna,Urbana,Sim,Não,Não,Não,Não
FAM11452,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM11453,Iguaçu,Urbana,Sim,Não,Sim,Não,Não
FAM11454,Zona Rural Norte,Rural,Sim,Não,Não,Não,Sim
FAM11455,Tindiquera,Urbana,Sim,Não,Não,Não,Não
FAM11456,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM11457,São Luís,Urbana,Não,Não,Não,Não,Não
FAM11458,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM11459,Cachoeira,Urbana,Não,Sim,Sim,Não,Não
FAM11460,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM11461,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM11462,Boqueirão,Urbana,Sim,Sim,Não,Não,Não
FAM11463,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM11464,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM11465,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM11466,Costeira,Urbana,Sim,Não,Não,Não,Não
FAM11467,Centro,Urbana,Não,Não,Não,Não,Não
FAM11468,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM11469,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM11470,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM11471,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM11472,Chapada,Urbana,Não,Não,Sim,Sim,Não
FAM11473,Passaúna,Urbana,Não,Não,Sim,Não,Não
FAM11474,Costeira,Urbana,Não,Não,Não,Não,Não
FAM11475,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM11476,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11477,Tindiquera,Urbana,Sim,Não,Não,Não,Não
FAM11478,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM11479,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM11480,Passaúna,Urbana,Não,Sim,Sim,Não,Não
FAM11481,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM11482,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM11483,Estação,Urbana,Não,Não,Não,Não,Não
FAM11484,São Luís,Urbana,Não,Sim,Não,Não,Não
FAM11485,Costeira,Urbana,Não,Sim,Sim,Não,Não
FAM11486,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM11487,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM11488,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11489,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM11490,Estação,Urbana,Sim,Não,Não,Não,Não
FAM11491,Costeira,Urbana,Não,Não,Não,Não,Não
FAM11492,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM11493,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM11494,Chapada,Urbana,Sim,Sim,Não,Não,Não
FAM11495,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11496,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11497,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM11498,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM11499,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM11500,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM11501,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM11502,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM11503,Fazenda Velha,Urbana,Sim,Não,Não,Não,Não
FAM11504,Fazenda Velha,Urbana,Não,Não,Sim,Não,Não
FAM11505,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM11506,Cachoeira,Urbana,Sim,Não,Não,Sim,Não
FAM11507,Thomaz Coelho,Urbana,Sim,Não,Não,Não,Não
FAM11508,Thomaz Coelho,Urbana,Sim,Não,Não,Não,Não
FAM11509,Thomaz Coelho,Urbana,Sim,Não,Não,Não,Não
FAM11510,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11511,Thomaz Coelho,Urbana,Não,Não,Sim,Sim,Não
FAM11512,Zona Rural Leste,Rural,Sim,Sim,Sim,Não,Não
FAM11513,Fazenda Velha,Urbana,Não,Não,Sim,Não,Não
FAM11514,Dist. Industrial Sul,Industrial,Sim,Não,Sim,Não,Não
FAM11515,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM11516,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11517,Centro,Urbana,Não,Não,Não,Não,Não
FAM11518,Dist. Industrial Norte,Industrial,Sim,Não,Não,Não,Não
FAM11519,Costeira,Urbana,Não,Não,Sim,Não,Sim
FAM11520,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM11521,Iguaçu,Urbana,Sim,Não,Sim,Não,Não
FAM11522,Fazenda Velha,Urbana,Sim,Não,Sim,Não,Não
FAM11523,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM11524,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11525,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM11526,São Luís,Urbana,Sim,Não,Sim,Sim,Não
FAM11527,Costeira,Urbana,Não,Não,Não,Não,Não
FAM11528,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM11529,Boqueirão,Urbana,Não,Não,Sim,Não,Não
FAM11530,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM11531,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM11532,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM11533,Iguaçu,Urbana,Sim,Não,Não,Sim,Não
FAM11534,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM11535,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM11536,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM11537,Zona Rural Leste,Rural,Não,Não,Não,Sim,Não
FAM11538,Centro,Urbana,Sim,Não,Não,Sim,Não
FAM11539,Carvalho,Urbana,Sim,Não,Não,Sim,Não
FAM11540,Dist. Industrial Norte,Industrial,Não,Não,Sim,Não,Não
FAM11541,Zona Rural Sul,Rural,Sim,Não,Não,Não,Não
FAM11542,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM11543,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM11544,Estação,Urbana,Não,Não,Não,Não,Não
FAM11545,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM11546,Campina da Barra,Urbana,Não,Não,Não,Não,Sim
FAM11547,Chapada,Urbana,Sim,Não,Não,Não,Não
FAM11548,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM11549,Fazenda Velha,Urbana,Sim,Não,Não,Não,Não
FAM11550,Zona Rural Sul,Rural,Sim,Não,Não,Não,Não
FAM11551,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM11552,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM11553,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM11554,Iguaçu,Urbana,Sim,Não,Sim,Não,Não
FAM11555,Dist. Industrial Sul,Industrial,Sim,Não,Sim,Não,Não
FAM11556,Thomaz Coelho,Urbana,Não,Não,Sim,Não,Não
FAM11557,Costeira,Urbana,Não,Não,Não,Não,Não
FAM11558,Costeira,Urbana,Não,Não,Sim,Não,Não
FAM11559,Iguaçu,Urbana,Sim,Não,Sim,Não,Não
FAM11560,Costeira,Urbana,Sim,Sim,Sim,Não,Não
FAM11561,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM11562,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM11563,São Luís,Urbana,Não,Não,Sim,Não,Não
FAM11564,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11565,Tindiquera,Urbana,Sim,Não,Não,Não,Não
FAM11566,Passaúna,Urbana,Não,Não,Sim,Sim,Não
FAM11567,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM11568,Centro,Urbana,Sim,Não,Não,Não,Não
FAM11569,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM11570,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM11571,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11572,Dist. Industrial Norte,Industrial,Sim,Não,Não,Não,Não
FAM11573,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM11574,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM11575,Zona Rural Sul,Rural,Sim,Não,Sim,Não,Não
FAM11576,Cachoeira,Urbana,Sim,Não,Não,Não,Não
FAM11577,Zona Rural Sul,Rural,Sim,Não,Sim,Não,Não
FAM11578,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM11579,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM11580,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM11581,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM11582,Carvalho,Urbana,Não,Não,Não,Não,Não
FAM11583,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM11584,Tindiquera,Urbana,Sim,Não,Não,Não,Não
FAM11585,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM11586,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM11587,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM11588,Thomaz Coelho,Urbana,Sim,Não,Não,Não,Não
FAM11589,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM11590,Boqueirão,Urbana,Não,Não,Sim,Não,Não
FAM11591,Centro,Urbana,Não,Não,Não,Não,Não
FAM11592,Passaúna,Urbana,Sim,Não,Sim,Não,Não
FAM11593,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM11594,Passaúna,Urbana,Sim,Não,Sim,Não,Não
FAM11595,Centro,Urbana,Não,Não,Não,Não,Sim
FAM11596,Cachoeira,Urbana,Não,Não,Não,Não,Sim
FAM11597,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM11598,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM11599,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11600,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM11601,Boqueirão,Urbana,Sim,Não,Sim,Sim,Sim
FAM11602,São Luís,Urbana,Não,Não,Sim,Não,Não
FAM11603,Chapada,Urbana,Sim,Não,Não,Não,Não
FAM11604,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM11605,São Luís,Urbana,Não,Não,Não,Não,Não
FAM11606,Zona Rural Leste,Rural,Não,Não,Sim,Não,Não
FAM11607,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM11608,Passaúna,Urbana,Não,Não,Não,Não,Não
FAM11609,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM11610,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM11611,Campina da Barra,Urbana,Não,Sim,Sim,Sim,Não
FAM11612,Zona Rural Sul,Rural,Não,Não,Sim,Não,Sim
FAM11613,Estação,Urbana,Sim,Não,Sim,Não,Não
FAM11614,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM11615,Dist. Industrial Norte,Industrial,Não,Não,Sim,Não,Sim
FAM11616,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11617,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM11618,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM11619,Cachoeira,Urbana,Sim,Não,Não,Não,Não
FAM11620,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM11621,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM11622,Chapada,Urbana,Não,Não,Sim,Sim,Não
FAM11623,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM11624,Chapada,Urbana,Não,Não,Não,Não,Não
FAM11625,Fazenda Velha,Urbana,Sim,Não,Sim,Não,Sim
FAM11626,Passaúna,Urbana,Não,Não,Sim,Não,Sim
FAM11627,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Sim,Não
FAM11628,Zona Rural Norte,Rural,Sim,Sim,Sim,Não,Não
FAM11629,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM11630,Centro,Urbana,Não,Não,Sim,Não,Não
FAM11631,São Luís,Urbana,Sim,Não,Sim,Não,Não
FAM11632,Centro,Urbana,Sim,Não,Não,Não,Não
FAM11633,Zona Rural Norte,Rural,Sim,Não,Sim,Não,Não
FAM11634,Centro,Urbana,Não,Não,Não,Não,Não
FAM11635,Tindiquera,Urbana,Sim,Não,Sim,Sim,Não
FAM11636,Thomaz Coelho,Urbana,Sim,Não,Sim,Não,Não
FAM11637,Tindiquera,Urbana,Sim,Não,Não,Não,Não
FAM11638,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM11639,Carvalho,Urbana,Não,Não,Sim,Não,Não
FAM11640,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM11641,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM11642,Carvalho,Urbana,Não,Não,Não,Não,Não
FAM11643,Dist. Industrial Sul,Industrial,Sim,Não,Sim,Não,Não
FAM11644,São Luís,Urbana,Não,Não,Não,Não,Não
FAM11645,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM11646,Zona Rural Norte,Rural,Não,Não,Não,Sim,Não
FAM11647,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM11648,Costeira,Urbana,Não,Não,Não,Sim,Não
FAM11649,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM11650,Costeira,Urbana,Sim,Não,Não,Não,Não
FAM11651,Costeira,Urbana,Sim,Não,Não,Não,Não
FAM11652,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM11653,Estação,Urbana,Não,Não,Sim,Não,Não
FAM11654,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM11655,Dist. Industrial Sul,Industrial,Sim,Não,Sim,Não,Não
FAM11656,Passaúna,Urbana,Sim,Não,Não,Não,Não
FAM11657,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM11658,Fazenda Velha,Urbana,Sim,Não,Sim,Não,Sim
FAM11659,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM11660,Tindiquera,Urbana,Não,Não,Sim,Não,Não
FAM11661,Costeira,Urbana,Não,Não,Não,Não,Não
FAM11662,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM11663,Thomaz Coelho,Urbana,Não,Não,Sim,Sim,Não
FAM11664,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM11665,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM11666,Tindiquera,Urbana,Sim,Sim,Não,Sim,Não
FAM11667,Fazenda Velha,Urbana,Sim,Sim,Não,Não,Não
FAM11668,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM11669,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM11670,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM11671,Zona Rural Norte,Rural,Não,Não,Não,Sim,Não
FAM11672,Fazenda Velha,Urbana,Não,Não,Sim,Não,Não
FAM11673,Cachoeira,Urbana,Não,Não,Não,Sim,Não
FAM11674,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM11675,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM11676,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM11677,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM11678,Thomaz Coelho,Urbana,Não,Não,Sim,Não,Não
FAM11679,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM11680,Fazenda Velha,Urbana,Não,Não,Sim,Não,Sim
FAM11681,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM11682,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM11683,Costeira,Urbana,Sim,Não,Não,Não,Sim
FAM11684,Zona Rural Sul,Rural,Sim,Não,Sim,Não,Não
FAM11685,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM11686,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM11687,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11688,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM11689,Boqueirão,Urbana,Sim,Não,Não,Não,Não
FAM11690,Estação,Urbana,Não,Não,Não,Não,Não
FAM11691,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM11692,Iguaçu,Urbana,Sim,Não,Sim,Não,Não
FAM11693,Costeira,Urbana,Não,Não,Não,Não,Não
FAM11694,Zona Rural Leste,Rural,Sim,Sim,Não,Não,Não
FAM11695,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11696,Fazenda Velha,Urbana,Não,Sim,Sim,Não,Não
FAM11697,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM11698,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM11699,Cachoeira,Urbana,Não,Não,Sim,Não,Não
FAM11700,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM11701,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11702,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM11703,Zona Rural Norte,Rural,Sim,Não,Não,Não,Não
FAM11704,Fazenda Velha,Urbana,Sim,Sim,Sim,Não,Não
FAM11705,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM11706,Zona Rural Norte,Rural,Sim,Não,Não,Não,Não
FAM11707,Cachoeira,Urbana,Não,Não,Não,Sim,Não
FAM11708,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM11709,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM11710,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM11711,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM11712,Chapada,Urbana,Não,Não,Não,Não,Não
FAM11713,Thomaz Coelho,Urbana,Sim,Não,Sim,Não,Não
FAM11714,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM11715,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM11716,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM11717,Chapada,Urbana,Não,Não,Não,Não,Não
FAM11718,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM11719,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM11720,Tindiquera,Urbana,Sim,Não,Sim,Não,Não
FAM11721,São Luís,Urbana,Não,Não,Não,Não,Não
FAM11722,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM11723,Costeira,Urbana,Sim,Não,Não,Não,Não
FAM11724,Dist. Industrial Norte,Industrial,Sim,Não,Não,Não,Não
FAM11725,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM11726,Centro,Urbana,Não,Não,Não,Não,Não
FAM11727,Dist. Industrial Sul,Industrial,Sim,Não,Sim,Não,Não
FAM11728,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM11729,Carvalho,Urbana,Sim,Não,Sim,Não,Não
FAM11730,Fazenda Velha,Urbana,Não,Sim,Sim,Não,Não
FAM11731,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM11732,Costeira,Urbana,Sim,Não,Não,Não,Não
FAM11733,Costeira,Urbana,Não,Não,Sim,Não,Não
FAM11734,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM11735,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM11736,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM11737,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11738,Costeira,Urbana,Não,Não,Não,Não,Não
FAM11739,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM11740,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM11741,Costeira,Urbana,Não,Não,Sim,Não,Não
FAM11742,Boqueirão,Urbana,Sim,Não,Não,Não,Não
FAM11743,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM11744,Chapada,Urbana,Não,Não,Sim,Não,Não
FAM11745,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM11746,Iguaçu,Urbana,Sim,Não,Sim,Não,Não
FAM11747,Iguaçu,Urbana,Sim,Não,Sim,Não,Não
FAM11748,Dist. Industrial Sul,Industrial,Sim,Não,Sim,Não,Não
FAM11749,Fazenda Velha,Urbana,Sim,Não,Não,Não,Não
FAM11750,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM11751,Centro,Urbana,Não,Não,Não,Não,Não
FAM11752,Zona Rural Norte,Rural,Não,Sim,Sim,Não,Não
FAM11753,Zona Rural Sul,Rural,Sim,Não,Não,Não,Não
FAM11754,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM11755,Fazenda Velha,Urbana,Não,Não,Sim,Não,Não
FAM11756,Estação,Urbana,Não,Não,Sim,Não,Não
FAM11757,Passaúna,Urbana,Sim,Não,Sim,Não,Não
FAM11758,Costeira,Urbana,Sim,Não,Não,Não,Não
FAM11759,Centro,Urbana,Não,Não,Sim,Não,Sim
FAM11760,Zona Rural Sul,Rural,Sim,Não,Não,Não,Não
FAM11761,Campina da Barra,Urbana,Sim,Não,Não,Não,Não
FAM11762,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM11763,Campina da Barra,Urbana,Sim,Não,Não,Não,Não
FAM11764,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM11765,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM11766,Zona Rural Norte,Rural,Sim,Não,Sim,Sim,Não
FAM11767,Passaúna,Urbana,Não,Não,Não,Não,Não
FAM11768,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM11769,Estação,Urbana,Não,Não,Não,Não,Não
FAM11770,Chapada,Urbana,Não,Não,Não,Não,Não
FAM11771,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM11772,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM11773,Zona Rural Sul,Rural,Sim,Não,Sim,Não,Não
FAM11774,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM11775,Carvalho,Urbana,Não,Não,Não,Não,Não
FAM11776,Fazenda Velha,Urbana,Não,Não,Não,Sim,Não
FAM11777,Estação,Urbana,Sim,Não,Sim,Não,Não
FAM11778,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM11779,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM11780,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM11781,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM11782,Costeira,Urbana,Não,Não,Sim,Não,Não
FAM11783,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM11784,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM11785,Zona Rural Sul,Rural,Não,Sim,Não,Não,Não
FAM11786,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM11787,Campina da Barra,Urbana,Sim,Não,Sim,Sim,Não
FAM11788,Campina da Barra,Urbana,Sim,Não,Sim,Sim,Não
FAM11789,Thomaz Coelho,Urbana,Sim,Não,Sim,Não,Não
FAM11790,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM11791,Campina da Barra,Urbana,Sim,Sim,Sim,Não,Não
FAM11792,Tindiquera,Urbana,Não,Sim,Sim,Não,Não
FAM11793,Costeira,Urbana,Não,Não,Não,Não,Não
FAM11794,Carvalho,Urbana,Sim,Não,Não,Não,Não
FAM11795,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM11796,Zona Rural Leste,Rural,Não,Não,Sim,Não,Não
FAM11797,Carvalho,Urbana,Não,Não,Sim,Não,Não
FAM11798,Passaúna,Urbana,Sim,Não,Não,Não,Não
FAM11799,São Luís,Urbana,Não,Não,Não,Não,Sim
FAM11800,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM11801,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM11802,Campina da Barra,Urbana,Sim,Não,Sim,Não,Sim
FAM11803,Thomaz Coelho,Urbana,Sim,Não,Sim,Não,Não
FAM11804,Carvalho,Urbana,Não,Não,Não,Não,Não
FAM11805,São Luís,Urbana,Sim,Não,Não,Não,Não
FAM11806,Zona Rural Sul,Rural,Sim,Não,Sim,Não,Não
FAM11807,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM11808,Zona Rural Sul,Rural,Não,Sim,Sim,Não,Não
FAM11809,Thomaz Coelho,Urbana,Sim,Não,Sim,Não,Não
FAM11810,Centro,Urbana,Não,Não,Sim,Sim,Não
FAM11811,Costeira,Urbana,Sim,Não,Não,Não,Não
